index,symbol,cluster,d0,d7,d12,d19,d26,d33,d49,d63,d77
531,GRIN3B,6,-0.940060063297,-0.860383486977,-0.84450148213,-0.0647598490084,-0.301794644953,-0.239240109993,0.0292313641791,2.01101820949,1.21049006269
532,GRM1,6,-1.28474684898,-0.325548329254,0.0531753127851,-0.541405038426,-0.113676264553,-0.59389698559,-0.365864422681,1.1291822092,2.0427803675
533,GRM5,6,-0.457485370798,-0.876595105545,-0.614157446638,-0.614487831029,-0.302862720464,-0.716967369557,0.305373596144,1.32353503363,1.95364721426
534,GRM7,6,-1.07972366106,-0.00418568104444,0.198195447498,-0.68190349236,-0.811581751576,-0.714240702546,-0.115242017684,1.60388881627,1.6047930425
535,GRM8,6,-0.593879523693,-0.594704804305,-0.591922466524,-0.598336745997,-0.5836455419,-0.548197252533,0.078665691916,1.56025289052,1.87176775252
536,GRN,6,-0.472706176417,-0.93020515344,-1.52336167937,-0.191932171212,-0.443833501467,0.114133243668,1.10080229796,0.739056673897,1.60804646637
537,HRH1,6,-0.835839941317,-0.57887599987,-0.547828443592,-0.30218052695,-0.545161947404,0.0947954094703,-0.137439539934,0.381923303321,2.47060768628
538,HTR1E,6,-0.850102696622,-0.811021110538,-0.647444237442,-0.511611026851,-0.500739637211,-0.378696376783,0.455367674851,1.42904496472,1.81520244588
539,HTR2A,6,-0.753159588436,-0.739352392072,-0.725791090659,-0.391204388454,-0.246091828543,-0.213924933915,-0.255356644284,1.15878051573,2.16610035064
540,HTR2C,6,-0.616827778017,-0.622816017015,-0.595974288677,-0.567219058622,-0.572385751856,-0.447785435218,-0.0414260966478,1.62337196652,1.84106245953
541,HTR4,6,-0.927035879917,-0.667871574798,0.461517619825,-0.673644226435,-0.461356749007,-0.383888544344,-0.445053192843,0.968696569399,2.12863597812
542,HTR5A,6,-0.734184337652,-0.734184337652,-0.734184337652,0.370072797137,-0.417068315969,-0.429241296705,0.0396380062698,0.223300446877,2.41585137535
543,HTR6,6,-0.381325916629,-0.314129713088,-0.564160446117,-0.566515045386,-0.552153050157,-0.511953315749,-0.295778379262,0.760273229142,2.42574263725
544,IFI44,6,-0.688275343025,-0.681959381116,-0.703169652778,-0.696489631427,-0.663851717508,-0.245681436611,0.527809035107,1.16613002566,1.9854881017
545,IFT88,6,-1.21823493121,-0.716564047911,-0.700496411271,0.0903950557875,-0.0909311210969,-0.561457963921,-0.0176837363497,1.68407216381,1.53090099216
546,IGF1,6,-0.546465437429,-0.553500494178,-0.53761751893,-0.496172512888,-0.503255057777,-0.481701126211,-0.19844021805,1.0130675022,2.30408486326
547,ITIH3,6,-1.81377490145,0.521986275713,0.501641877544,-0.910372609773,-0.952882799448,0.215446367054,0.353019559254,0.813532586156,1.27140364495
548,ITM2B,6,-0.0826438971917,-1.58134627266,-0.985717416669,-0.33752611081,-0.230505668396,0.160839416069,0.482769342871,1.91228872004,0.661841886752
549,ITSN2,6,0.175270210134,-1.70884625109,-0.925632484037,-0.490802842579,-0.416050369239,0.212224068375,0.535033337033,1.40420780374,1.21459652767
550,KCNC2,6,-0.806485667359,-0.933939632664,1.04472899155,-0.356477514442,-0.884544869621,-0.629480768201,-0.246435749273,1.22750472505,1.58513048496
551,KCNIP4,6,-0.903253861873,-0.780533119135,-0.439485690754,-0.342706592405,0.205680894207,-0.147258404174,-0.552508712045,0.609959285233,2.35010620095
552,KCNMB2,6,-0.464821434575,-0.673268511435,-0.645135159354,-0.387543315994,-0.241995123051,-0.416098356187,-0.18022875115,0.511377114966,2.49771353678
553,KLHL1,6,-0.642943843376,-0.654057466055,-0.208782779286,-0.503857140349,-0.411031679147,-0.422730991186,-0.410313983823,0.901592215067,2.35212566816
554,KLK6,6,-1.06105700613,-1.00334813524,-0.520933064004,-0.317367313498,-0.349775158364,-0.140992976682,0.13423105309,1.5205652176,1.73867738323
555,LRP1,6,-0.692214647076,-0.453337223757,-0.954689327326,-0.961794798371,-0.510156199692,0.0600557046041,0.489127451019,1.06070535815,1.96230368245
556,LRRC7,6,-1.2805147884,-0.589751933333,-0.201536427128,-0.557922333883,-0.718766261007,0.128970964874,0.0357825688477,1.42165315871,1.76208505132
557,LRRTM2,6,-0.615122024888,-0.622307770032,-0.611269057948,-0.503552758274,-0.520932401281,-0.496143838619,0.172310263535,0.909501586737,2.28751600077
558,LTBP3,6,-0.750934681132,-0.768293385233,-0.759185827609,-0.64663727603,-0.572003466905,-0.178738572883,0.439606884646,1.44134635336,1.79483997179
559,LXN,6,0.345081656375,1.39300749639,-0.719936837864,0.105133108376,-0.493645946161,-1.42668575634,-0.883675723867,0.155279923799,1.52544207929
560,LY96,6,-0.415862809314,-1.14427244673,-1.39908460021,-0.261674371593,-0.215825961935,-0.0564607200878,0.726906859819,1.17398493367,1.59228911637
561,MAGI2,6,-0.421956163633,-1.34479728064,-1.06699348159,-0.602310516374,0.681759679346,-0.328512839774,0.386624868176,1.06942125974,1.62676447475
562,MAOB,6,-1.22576262192,-1.00240685552,-0.74353195402,-0.449783043622,0.0419721819175,0.23942175729,0.136683628955,1.77515231259,1.22825459432
563,MARK1,6,-0.0205143693207,-0.758289853307,-0.657020558761,-0.719509586516,-0.586924840466,-0.669905404504,0.0455930935961,1.76381821449,1.60275330479
564,MSRA,6,-0.93733070634,-1.70265651198,-0.254396571235,-0.291756986624,0.556624053621,-0.429998461699,0.596221262319,0.924714628216,1.53857929372
565,MYT1L,6,-0.63969854697,-0.621870148488,-0.337676569151,-0.495341184124,-0.516525627863,-0.515192810753,-0.108764288989,0.886854556117,2.34821462022
566,NCKAP5,6,-0.869815047796,-0.833202094444,-0.785881139462,-0.565003468471,-0.386795537159,0.011645134828,0.370935715641,0.959417895457,2.09869854141
567,NFIA,6,-0.691664450186,-0.718799884566,-0.723747701985,-0.683481760509,-0.621853246512,-0.429791873154,0.756616164159,1.44331943909,1.66940331366
568,NGF,6,-0.487843613917,-1.86864404282,0.771539039904,0.022067669411,-1.13121549253,0.435899870175,0.4963575316,0.430168926897,1.33167011128
569,NOS1,6,-0.478091620626,-0.406386349646,-0.786077552079,-0.518282227122,-0.738527382666,-0.591124038046,0.310452368366,1.06422070963,2.14381609219
570,NOTCH4,6,-1.38647353214,-1.31476603296,0.0886775723085,-0.17069689011,-0.0108936325507,-0.114289150178,0.0219463021574,1.70062893609,1.18586642738
571,NPAS2,6,-0.885373421017,-0.722725812308,-0.697837136692,-0.676255542027,-0.433493730256,-0.24140299138,0.531173821377,1.1534006187,1.9725141936
572,NPAS3,6,-0.841467695428,-0.895548328962,-0.870663722753,-0.641931128588,-0.548452086823,-0.0722183091242,1.1724685691,1.34885278887,1.34895991371
573,NPS,6,-0.367798266169,-0.367798266169,-0.367798266169,-0.0799697070643,-0.367798266169,-0.367798266169,-0.367798266169,-0.367798266169,2.65455757025
574,NRCAM,6,-0.861507382308,0.212927030509,-0.637381107154,-0.709241222182,-0.753890163106,-0.652374362127,0.150769886625,1.66406910351,1.58662821623
575,NRG3,6,-0.932087063562,-0.677138667143,-0.6144837213,-0.486088461588,-0.329757889935,-0.589716503987,0.350977420542,1.40944650594,1.86884838103
576,NTF3,6,-0.915182755375,0.731916657443,-0.551669824715,-0.676908467753,-0.732831665915,-0.438679738236,-0.140553999492,0.523768167086,2.20014162696
577,NTNG2,6,-0.713194073189,-0.663983792565,-0.803958592548,-0.585664203527,-0.495655524782,-0.402558955496,0.386444827354,1.3847774085,1.89379290626
578,NTRK2,6,-1.33783199028,-1.13192445145,-0.684744037967,-0.105601247262,0.0649031040076,0.660421608576,-0.129910320545,0.862555694443,1.80213164048
579,OPRM1,6,-0.163324117028,-0.171321052572,-0.101581806846,-0.428476017751,-0.204872838786,-0.395631511883,-0.418221483183,-0.732054583036,2.61548341109
580,PDE4D,6,-0.483664973555,-1.26398420395,-1.15920926187,-0.526134540267,-0.409518396917,0.569547504809,0.845850441433,0.769239255718,1.6578741746
581,PDLIM5,6,-0.485892159794,-1.26529342417,-0.522648810704,-0.771225633038,-0.61999070517,-0.084565563796,0.921195047229,1.57984138445,1.248579865
582,PENK,6,-0.518656777641,-0.529251192685,-0.530699437387,-0.521732137317,-0.519517508161,-0.3730501134,-0.161508102515,0.71502306454,2.43939220457
583,PER3,6,-1.07480356975,-0.233471776031,-0.759615259963,-0.638433615418,-0.545396616914,-0.198443769681,0.492422529616,0.826092767289,2.13164931086
584,PLA2G1B,6,-1.07416885918,-0.902424685199,-0.854091395451,-0.644709713434,0.767062678936,0.0677042280634,-0.22228094505,1.7017942255,1.16111446582
585,PLA2G4A,6,-0.0757415194657,-1.09464629673,-0.548221200205,-0.737837817958,-0.193730996558,0.310593697001,-0.742680042741,2.0487301382,1.03353403846
586,PLXNA2,6,-1.20229194095,-0.997064575153,-0.146080921349,0.378591217312,0.0941672610348,-0.553554184456,-0.219539605707,0.447631751899,2.19814099737
587,PPFIA2,6,-1.214982988,-1.08455265194,-0.229845328391,-0.539522361056,-0.00959428202607,-0.131846920955,0.234470088287,0.986298709567,1.98957573451
588,PPP1R1B,6,-0.4136767583,-0.608070437228,-0.616315805905,-0.535360801175,-0.433353316502,-0.384884701656,-0.268050564067,0.897728924907,2.36198345993
589,PPP3CC,6,-0.920316876569,-1.42084794944,-0.183712397193,-0.104069112314,-0.67771788268,0.28301992535,0.0361196897382,1.70145108381,1.28607351929
590,PRNP,6,-0.181192066296,-0.900619483221,-0.786198882014,-0.5805239492,-0.593114900039,-0.366414038715,0.0464636352143,1.50394167378,1.85765801049
591,PRODH2,6,-0.533882444157,-0.470728955962,-0.646866476976,-0.537170434158,-0.646866476976,-0.469272214356,0.169473989825,2.3435197495,0.791793263263
592,PTGDS,6,-0.61428406916,-0.596275076914,-0.546004283473,-0.381487852564,-0.482180638415,-0.383550754457,-0.119098007792,0.68011409884,2.44276658394
593,PTK7,6,-0.527713660577,1.56574872676,-1.6107652419,-0.382881396947,-0.445151036309,-0.422565196433,0.0219614639944,0.386327775967,1.41503856545
594,PTN,6,-1.45883893559,-0.271541731104,0.88755685885,-0.157939118286,-0.466040362321,-0.67606204578,-0.412398747764,0.615688461482,1.93957562051
595,PTPRN2,6,-1.36821574701,-0.908418172143,-0.498265504889,-0.0187576318738,-0.224022071534,-0.0534988686726,-0.0478056459911,1.29989708413,1.81908655798
596,RELN,6,-0.960391934052,-0.814468493082,-0.00903750517955,-0.390092179999,-0.416153431914,-0.0369106376164,-0.303557702896,0.543053683264,2.38755820148
597,RGL1,6,-2.0884772151,0.0638771106236,0.10414160922,-0.183023378362,0.0336125329727,-0.0831358702134,-0.137105975361,0.459236535857,1.83087465036
598,RGS4,6,-1.10091944803,-1.07862346683,-0.639491040527,-0.542040516333,-0.484087673596,0.494357449626,0.435795562455,1.41004925044,1.5049598828
599,RORB,6,-0.880725683386,-0.536482102685,-0.130486711852,-0.762730388003,-0.369927668308,0.0499329495619,-0.14584541614,0.310336054707,2.46592896611
600,SAG,6,-0.696701376443,-0.718250542566,-0.590137083755,-0.463118395083,0.00973392103468,-0.542819477382,-0.320185994033,1.14956195216,2.17191699607
601,SAMHD1,6,-0.403709553362,-0.555765760044,-0.822331664345,-0.276753330474,-0.699769963905,-0.450459778936,-0.258215397921,1.67877317957,1.78823226942
602,SDF4,6,-0.663338067453,-1.21332546217,-1.2244447465,-0.372463631002,-0.35130081646,0.438284873061,0.708359089851,1.49093120496,1.18729755571
603,SLC12A2,6,-0.835588625329,-0.59712718833,-0.542367468887,-0.816527269497,-0.529090514162,-0.430038209406,0.5305739311,1.44692513495,1.77324020956
604,SLC17A7,6,-1.01208035866,0.0959744852596,-0.335092658252,-0.412651874914,-0.861157825888,0.379519197984,-0.237190342247,-0.013535035221,2.39621441193
605,SLC17A8,6,-0.670191837427,-0.680797919653,-0.665775710965,-0.60491812068,-0.534848317838,-0.527003084988,0.514931661135,2.04755145772,1.1210518727
606,SLC18A1,6,-0.824512478203,-0.787002570877,-0.771915252215,-0.623621009784,-0.352774514688,-0.303722973751,0.728544631441,0.892415008043,2.04258916004
607,SLC18A2,6,0.441700366077,-1.0359262743,-0.542038745645,-0.887436744246,-0.71665577714,-0.572330612148,0.235252240086,1.63515775784,1.44227778948
608,SLC18A3,6,-0.602701255256,-0.614816851623,-0.588339836102,-0.263700564591,-0.467126240679,-0.127533067851,-0.284350824146,0.43008266984,2.51848597041
609,SLC1A2,6,-0.983780463969,-0.515885140031,-0.702781900417,-0.346289182263,-0.564937930899,-0.708235577831,0.787353848602,1.2856802132,1.74887613361
610,SLC1A3,6,-0.183651031708,-0.522627035219,-0.346558172728,-0.729377687327,-0.629647504776,-0.695155434526,-0.0902806298912,0.87690238936,2.32039510682
611,SLC6A5,6,-0.18491230304,-0.453274272037,-0.210849322746,-0.423379837722,-0.382892015899,-0.453274272037,-0.212061088999,-0.330804856217,2.6514479687
612,SMPD1,6,-1.76828717653,-0.0810531505482,-0.478681225391,-0.705118632207,-0.421038429613,0.329993010628,0.671520097867,0.78171447995,1.67095102585
613,SNAP25,6,-0.680808562788,-0.848181207376,-0.383511756627,0.453407021325,-0.80938739304,-0.649234218613,-0.0997959761096,0.866429311237,2.15108278199
614,SNCAIP,6,-1.36504384255,-0.203524435127,-0.608003159892,-0.414054693114,-0.417506217735,0.0396249381683,-0.258311746262,1.38391392399,1.84290523252
615,ST8SIA2,6,-1.8157318883,1.15150184074,-0.289957294657,-0.60757347065,-0.700231345386,-0.0749243573682,0.503942888049,0.41942128735,1.41355234022
616,SUMF1,6,-0.428080902193,-1.06836509015,-1.19346867247,-0.556312447992,0.12854732817,-0.454851840101,0.647483085326,1.56472095901,1.3603275804
617,SYN1,6,0.668264957192,-1.35618056067,-1.14390118471,-0.389771577895,-0.533907038905,0.109212265661,0.135542198552,0.628274520023,1.88246642075
618,SYNE1,6,-1.22562060866,-1.13576858761,-0.696933365688,-0.308110644513,0.00737891130109,0.0604984452084,0.291496561984,1.41039528671,1.59666400126
619,SYNE2,6,-1.24636635057,0.398409666277,-0.0248145122833,-0.766304363888,-0.253455078125,-0.783193892195,-0.328051147621,1.05276722515,1.95100845325
620,SYP,6,-0.8208789195,-1.00070288583,-0.266591015942,0.215931269499,-0.688338937475,-0.177852152831,-0.105789361633,0.515021762169,2.32920024155
621,TACR3,6,-0.150402589686,-0.779116416109,-0.561639900059,-0.846968187264,-0.683503837883,-0.75949295607,0.842909476016,1.83414610034,1.10406831072
622,TGFB1,6,0.241196304921,-1.46694359407,-1.28707568368,-0.209237240096,-0.754172503225,0.395471840924,0.663430306036,1.17331458994,1.24401597925
623,TNFRSF1A,6,0.121547402936,-1.46300387047,-1.19235360102,-0.637224415814,-0.286320049849,0.0573840561317,0.904882788311,1.23597693976,1.25911075002
624,TPH1,6,-0.496649079176,-0.494050969396,-0.492852032874,-0.499252212736,-0.512669202935,-0.477961810662,-0.259292787286,0.831086385931,2.40164170913
625,TSPO,6,-0.263780826362,-1.09972863841,-1.11416611773,-0.294783424168,-0.457322958656,0.0755823754421,0.0891746760489,1.046325649,2.01869926484
626,VEGFA,6,-0.770138268887,-1.0866928759,-0.857491415636,-0.976777418705,0.701895560133,-0.21377343473,0.452303829387,1.30267003282,1.44800399152
627,VIPR2,6,-0.52981228987,-0.485750685576,-0.556733155672,-0.475699521955,-0.444441675814,-0.436130022313,-0.367443614477,0.943552995143,2.35245797053
628,VLDLR,6,0.201467078434,-1.04829148453,-0.579286485786,-1.26845350664,-0.271114754093,-0.57819779114,1.53496334808,0.745464948822,1.26344864684
629,WDR45,6,-0.281588158621,-1.57807586844,-0.727774624447,-0.595904502883,0.155726492475,-0.344781919758,0.49696152943,1.3341294661,1.54130758614
630,WDR60,6,-0.729662280429,-0.377247980442,-0.506877614662,0.508466060346,1.05431724502,-1.53440218373,-0.739018156171,0.942877168331,1.38154774174
631,WWC1,6,-0.254507740047,-1.26099835636,-1.04796957186,-0.857178356306,-0.286159496492,0.122056718769,1.43209424407,0.922290815736,1.23037174249
632,ZFYVE28,6,-0.417236430639,-1.07095499776,-0.96079572729,-0.325767565831,-0.190248086934,-0.496287284197,0.224103148165,1.42198607619,1.81520086829
633,ZNF804A,6,-0.660783422495,-0.382005497907,-0.661116486641,-0.601742959012,-0.576563144796,-0.445615478046,-0.0346087540176,1.21587690625,2.14655883667
